;DT;RV1;RV5;BPV1;BPV5;medRV1;medRV5;RK1;RK5;RQ1;RQ5;medRQ1;medRQ5;CLOSE
1128;09/07/2018;1.13E-05;9.01E-06;1.05E-05;8.97E-06;1.04E-05;8.60E-06;1.13E-05;8.18E-06;0.02397533;0.015837754;0.022864157;0.022864157;277.89
1129;10/07/2018;1.52E-05;1.27E-05;1.28E-05;1.20E-05;1.42E-05;1.29E-05;1.32E-05;6.84E-06;0.036115527;0.021180094;0.035480075;0.035480075;278.82
1130;11/07/2018;2.70E-05;2.05E-05;2.64E-05;2.28E-05;2.44E-05;2.12E-05;2.43E-05;1.88E-05;0.048284185;0.028442302;0.041935541;0.041935541;276.91
1131;12/07/2018;1.74E-05;1.60E-05;1.50E-05;1.47E-05;1.51E-05;1.59E-05;1.82E-05;1.24E-05;0.04006685;0.0291868;0.026588325;0.026588325;279.3
1132;13/07/2018;1.10E-05;9.35E-06;1.07E-05;7.29E-06;1.08E-05;8.97E-06;9.97E-06;7.72E-06;0.022445725;0.018328116;0.022913546;0.022913546;279.57
1133;16/07/2018;1.16E-05;9.80E-06;1.11E-05;9.72E-06;1.04E-05;9.53E-06;1.08E-05;7.54E-06;0.029072815;0.016413615;0.018670839;0.018670839;279.35
1134;17/07/2018;1.21E-05;1.27E-05;1.03E-05;1.32E-05;1.01E-05;1.35E-05;1.18E-05;1.28E-05;0.024077081;0.021393398;0.017758788;0.017758788;280.5
1135;18/07/2018;9.61E-06;6.20E-06;9.40E-06;6.41E-06;9.32E-06;6.56E-06;9.04E-06;5.03E-06;0.018492284;0.009840495;0.019422998;0.019422998;281.05
1136;19/07/2018;2.35E-05;1.66E-05;2.19E-05;1.26E-05;2.57E-05;1.47E-05;1.46E-05;1.89E-05;0.072791016;0.031607233;0.111351468;0.111351468;280.01
1137;20/07/2018;9.68E-06;8.18E-06;9.44E-06;7.96E-06;9.76E-06;8.51E-06;1.04E-05;7.78E-06;0.01823984;0.013390388;0.016689527;0.016689527;279.74
1138;23/07/2018;9.70E-06;6.56E-06;8.66E-06;5.53E-06;8.91E-06;6.12E-06;8.21E-06;7.35E-06;0.022566902;0.012584447;0.02110979;0.02110979;280.24
1139;24/07/2018;2.10E-05;2.11E-05;1.97E-05;1.68E-05;1.90E-05;1.62E-05;2.16E-05;2.13E-05;0.038468749;0.037486684;0.03691257;0.03691257;281.57
1140;25/07/2018;1.77E-05;2.05E-05;1.57E-05;1.97E-05;1.47E-05;1.92E-05;2.24E-05;3.46E-05;0.065937042;0.055852382;0.037357877;0.037357877;284.13
1141;26/07/2018;1.57E-05;1.15E-05;1.52E-05;1.11E-05;1.62E-05;1.09E-05;1.10E-05;1.18E-05;0.037633796;0.019690554;0.030188551;0.030188551;283.29
1142;27/07/2018;3.17E-05;3.06E-05;3.16E-05;2.67E-05;3.06E-05;2.44E-05;2.87E-05;2.14E-05;0.060058177;0.05580576;0.058503438;0.058503438;281.46
1143;30/07/2018;2.78E-05;2.70E-05;2.74E-05;2.83E-05;2.82E-05;2.84E-05;2.72E-05;9.16E-06;0.052740893;0.044420047;0.05129578;0.05129578;279.89
1144;31/07/2018;1.72E-05;1.46E-05;1.67E-05;1.11E-05;1.46E-05;7.91E-06;1.65E-05;1.77E-05;0.038539365;0.029626835;0.028408787;0.028408787;281.22
1145;01/08/2018;1.95E-05;1.22E-05;1.81E-05;1.18E-05;1.71E-05;1.22E-05;1.56E-05;1.26E-05;0.046522093;0.019031834;0.037585698;0.037585698;280.92
1146;02/08/2018;2.05E-05;1.44E-05;1.93E-05;1.25E-05;1.75E-05;1.35E-05;2.10E-05;1.45E-05;0.040266688;0.023424442;0.029578597;0.029578597;282.34
1147;03/08/2018;1.08E-05;9.36E-06;1.03E-05;8.34E-06;1.04E-05;7.31E-06;9.69E-06;8.00E-06;0.022304236;0.018334092;0.021909295;0.021909295;283.64
1148;06/08/2018;7.22E-06;6.16E-06;6.24E-06;5.82E-06;6.08E-06;6.59E-06;6.62E-06;6.07E-06;0.015405946;0.009535326;0.009886913;0.009886913;284.68
1149;07/08/2018;8.17E-06;8.94E-06;8.08E-06;1.00E-05;8.03E-06;1.01E-05;6.98E-06;4.87E-06;0.01475155;0.013548463;0.013459971;0.013459971;285.54
1150;08/08/2018;6.88E-06;8.04E-06;6.94E-06;7.07E-06;6.86E-06;8.82E-06;7.44E-06;7.32E-06;0.012235297;0.012170898;0.012369401;0.012369401;285.42
1151;09/08/2018;6.68E-06;7.42E-06;6.57E-06;4.43E-06;6.55E-06;4.54E-06;7.14E-06;5.28E-06;0.013990081;0.022521597;0.015701764;0.015701764;285.06
1152;10/08/2018;2.55E-05;2.47E-05;2.66E-05;2.86E-05;2.51E-05;2.73E-05;2.41E-05;2.33E-05;0.04708945;0.038141155;0.044743351;0.044743351;283.12
1153;13/08/2018;2.33E-05;2.48E-05;2.25E-05;2.13E-05;2.16E-05;2.23E-05;2.55E-05;2.03E-05;0.046492985;0.04058443;0.038379274;0.038379274;282.05
1154;14/08/2018;1.70E-05;1.63E-05;1.64E-05;1.47E-05;1.70E-05;1.65E-05;1.58E-05;9.09E-06;0.03887791;0.030875404;0.036504644;0.036504644;283.86
1155;15/08/2018;4.47E-05;4.06E-05;4.39E-05;4.29E-05;4.15E-05;4.46E-05;4.30E-05;4.64E-05;0.0858817;0.061505382;0.070730397;0.070730397;281.76
1156;16/08/2018;1.42E-05;1.37E-05;1.23E-05;1.35E-05;1.18E-05;1.25E-05;1.41E-05;1.17E-05;0.026626082;0.023112244;0.019430985;0.019430985;284.09
1157;17/08/2018;1.68E-05;1.88E-05;1.52E-05;1.53E-05;1.48E-05;1.14E-05;1.98E-05;1.44E-05;0.043299942;0.049779989;0.028920731;0.028920731;285.02
1158;20/08/2018;7.84E-06;7.69E-06;8.04E-06;7.53E-06;7.86E-06;7.81E-06;7.19E-06;4.94E-06;0.016264541;0.017937034;0.016508576;0.016508576;285.71
1159;21/08/2018;9.48E-06;7.12E-06;8.62E-06;6.81E-06;7.84E-06;6.21E-06;8.22E-06;9.08E-06;0.02347908;0.012500382;0.014217475;0.014217475;286.25
1160;22/08/2018;1.04E-05;1.07E-05;9.54E-06;1.00E-05;8.96E-06;1.08E-05;1.23E-05;1.03E-05;0.022044551;0.020021012;0.018913182;0.018913182;286.2
1161;23/08/2018;1.31E-05;1.37E-05;1.24E-05;1.25E-05;1.19E-05;1.16E-05;1.32E-05;1.13E-05;0.031221993;0.035011844;0.021430253;0.021430253;285.77
1162;24/08/2018;9.03E-06;8.05E-06;8.68E-06;7.84E-06;8.21E-06;8.49E-06;8.41E-06;7.53E-06;0.025885142;0.014032299;0.013878499;0.013878499;287.5
1163;27/08/2018;8.66E-06;6.62E-06;8.49E-06;7.01E-06;8.28E-06;6.75E-06;7.50E-06;6.80E-06;0.017843818;0.011736588;0.015301698;0.015301698;289.72
1164;28/08/2018;6.75E-06;9.32E-06;6.09E-06;8.21E-06;5.96E-06;8.30E-06;8.18E-06;7.67E-06;0.014102966;0.016719407;0.011329329;0.011329329;289.88
1165;29/08/2018;7.25E-06;7.15E-06;6.90E-06;8.11E-06;6.32E-06;9.62E-06;6.67E-06;7.52E-06;0.015145392;0.012096729;0.011867827;0.011867827;291.47
1166;30/08/2018;2.17E-05;2.01E-05;2.13E-05;1.45E-05;2.20E-05;1.35E-05;2.10E-05;1.71E-05;0.055439224;0.069358876;0.062723314;0.062723314;290.24
1167;31/08/2018;1.81E-05;1.73E-05;1.56E-05;1.65E-05;1.52E-05;1.26E-05;1.65E-05;1.20E-05;0.040008412;0.031830515;0.025672652;0.025672652;290.22
1168;04/09/2018;2.20E-05;2.27E-05;2.09E-05;2.05E-05;2.02E-05;1.65E-05;2.15E-05;2.45E-05;0.045877784;0.046943727;0.035527266;0.035527266;289.87
1169;05/09/2018;2.58E-05;3.38E-05;2.60E-05;3.23E-05;2.56E-05;4.30E-05;2.84E-05;1.87E-05;0.048239757;0.064425968;0.045781045;0.045781045;289.06
1170;06/09/2018;3.42E-05;3.42E-05;3.47E-05;2.97E-05;3.42E-05;2.83E-05;3.08E-05;2.93E-05;0.06723333;0.05953472;0.070395502;0.070395502;288.2
1171;07/09/2018;3.43E-05;3.74E-05;3.39E-05;3.77E-05;3.28E-05;3.40E-05;3.33E-05;2.00E-05;0.080506476;0.081979382;0.08152293;0.08152293;287.56
1172;10/09/2018;1.52E-05;1.10E-05;1.46E-05;1.02E-05;1.38E-05;1.14E-05;1.49E-05;1.01E-05;0.02907497;0.01924452;0.024172406;0.024172406;288.09
1173;11/09/2018;1.35E-05;1.39E-05;1.18E-05;1.21E-05;1.17E-05;1.15E-05;1.26E-05;1.59E-05;0.029056962;0.028264385;0.024009703;0.024009703;289.11
1174;12/09/2018;2.65E-05;2.39E-05;2.25E-05;2.34E-05;2.05E-05;2.00E-05;2.68E-05;1.83E-05;0.086563932;0.064046797;0.042772295;0.042772295;289.16
1175;13/09/2018;1.47E-05;1.13E-05;1.45E-05;9.59E-06;1.47E-05;8.65E-06;1.33E-05;1.27E-05;0.029702851;0.021884533;0.028279073;0.028279073;290.82
1176;14/09/2018;1.63E-05;1.22E-05;1.32E-05;8.17E-06;1.42E-05;8.25E-06;1.19E-05;1.01E-05;0.063502038;0.042275198;0.027088204;0.027088204;290.9
1177;17/09/2018;1.26E-05;9.27E-06;1.25E-05;9.47E-06;1.19E-05;8.83E-06;1.25E-05;7.57E-06;0.023189007;0.016178138;0.01993622;0.01993622;289.34
1178;18/09/2018;1.30E-05;1.29E-05;1.33E-05;8.72E-06;1.25E-05;7.48E-06;1.31E-05;1.48E-05;0.024952636;0.046197538;0.023303056;0.023303056;290.9
1179;19/09/2018;1.13E-05;1.14E-05;1.12E-05;9.29E-06;1.16E-05;8.49E-06;1.03E-05;9.74E-06;0.026575643;0.026451071;0.02503919;0.02503919;291.24
1180;20/09/2018;9.16E-06;7.00E-06;8.40E-06;6.70E-06;8.79E-06;6.38E-06;7.83E-06;5.21E-06;0.018792698;0.012256726;0.017862741;0.017862741;293.55
1181;21/09/2018;8.80E-06;6.93E-06;8.61E-06;6.25E-06;9.26E-06;5.96E-06;6.62E-06;5.45E-06;0.015419509;0.011692327;0.017010211;0.017010211;292.01
1182;24/09/2018;1.38E-05;1.19E-05;1.22E-05;9.56E-06;1.22E-05;9.86E-06;1.12E-05;8.04E-06;0.036201709;0.024149749;0.025322069;0.025322069;291.07
1183;25/09/2018;8.39E-06;8.94E-06;7.71E-06;5.85E-06;7.82E-06;5.52E-06;9.45E-06;7.32E-06;0.019785996;0.020484411;0.018184719;0.018184719;290.7
1184;26/09/2018;1.49E-05;2.07E-05;1.45E-05;2.01E-05;1.50E-05;1.95E-05;1.72E-05;3.14E-05;0.03682766;0.060162624;0.041170128;0.041170128;289.84
1185;27/09/2018;1.38E-05;1.00E-05;1.20E-05;7.90E-06;1.19E-05;8.18E-06;1.48E-05;1.00E-05;0.037988204;0.022279554;0.031105451;0.031105451;290.65
1186;28/09/2018;1.33E-05;1.26E-05;1.28E-05;1.18E-05;1.24E-05;1.05E-05;1.28E-05;9.59E-06;0.028159039;0.026759085;0.023871304;0.023871304;290.61
1187;01/10/2018;1.14E-05;1.06E-05;1.06E-05;1.05E-05;9.97E-06;9.23E-06;1.27E-05;1.28E-05;0.02663838;0.020357759;0.017783022;0.017783022;291.67
1188;02/10/2018;1.36E-05;1.60E-05;1.39E-05;1.48E-05;1.35E-05;1.41E-05;1.35E-05;1.50E-05;0.024105182;0.02913057;0.024239246;0.024239246;291.57
1189;03/10/2018;1.53E-05;1.36E-05;1.57E-05;1.64E-05;1.46E-05;1.50E-05;1.41E-05;1.68E-05;0.034218759;0.020087523;0.033183117;0.033183117;291.78
1190;04/10/2018;4.25E-05;4.31E-05;4.27E-05;4.12E-05;3.92E-05;4.00E-05;4.02E-05;4.14E-05;0.072748255;0.065822143;0.057430024;0.057430024;289.47
1191;05/10/2018;4.63E-05;4.35E-05;4.57E-05;3.41E-05;4.64E-05;4.18E-05;5.21E-05;5.39E-05;0.072105498;0.067546168;0.075624638;0.075624638;287.89
1192;08/10/2018;5.07E-05;4.33E-05;4.77E-05;4.37E-05;4.91E-05;4.54E-05;3.73E-05;5.27E-05;0.094916542;0.067957197;0.096709783;0.096709783;287.8
1193;09/10/2018;4.65E-05;4.37E-05;4.24E-05;4.11E-05;4.22E-05;3.86E-05;4.75E-05;4.17E-05;0.089947973;0.076213131;0.077078698;0.077078698;287.43
1194;10/10/2018;0.000130052;0.000151754;0.000122978;0.000176088;0.000125376;0.000164128;0.000139618;0.000183605;0.261891765;0.271092077;0.217034786;0.217034786;278.17
1195;11/10/2018;0.000379866;0.000388751;0.000395193;0.000384434;0.000373861;0.000384164;0.000363076;0.00040251;0.754691032;0.649494431;0.716342062;0.716342062;272.25
1196;12/10/2018;0.000204258;0.000209358;0.000194903;0.000211888;0.000198942;0.000256794;0.000195853;0.000164205;0.343712264;0.284718831;0.303017884;0.303017884;276.01
1197;15/10/2018;7.99E-05;7.75E-05;7.58E-05;5.95E-05;7.66E-05;5.34E-05;7.31E-05;0.000111324;0.171336601;0.130307088;0.176530136;0.176530136;274.48
1198;16/10/2018;4.13E-05;4.61E-05;4.44E-05;4.14E-05;4.45E-05;4.52E-05;3.40E-05;6.26E-05;0.070575649;0.084396451;0.083669988;0.083669988;280.3
1199;17/10/2018;8.30E-05;0.000104344;7.77E-05;8.85E-05;7.91E-05;8.89E-05;9.44E-05;6.02E-05;0.157754716;0.182419405;0.137055146;0.137055146;280.4
1200;18/10/2018;0.000143365;0.000121067;0.00014397;0.000121829;0.000141581;0.000121611;0.000138249;9.08E-05;0.241910278;0.184856944;0.234074699;0.234074699;276.47
1201;19/10/2018;8.10E-05;9.17E-05;8.06E-05;7.47E-05;7.83E-05;6.67E-05;8.51E-05;8.19E-05;0.132312569;0.154697027;0.129308166;0.129308166;276.19
1202;22/10/2018;8.98E-05;8.51E-05;8.70E-05;7.68E-05;8.89E-05;6.23E-05;8.23E-05;7.03E-05;0.161724902;0.148639248;0.158689181;0.158689181;275.06
1203;23/10/2018;0.000168841;0.000127296;0.000163277;0.000127389;0.000164567;0.000130898;0.000138133;0.000165241;0.282168284;0.216662658;0.290363269;0.290363269;273.54
1204;24/10/2018;0.000208202;0.000181422;0.000201837;0.000194581;0.000194064;0.000186448;0.000201482;0.000234547;0.350618946;0.280168169;0.336434049;0.336434049;265.22
1205;25/10/2018;0.000126895;0.000110512;0.000120899;0.000102995;0.000110461;0.000101202;0.000120798;0.000133858;0.248298433;0.180665109;0.201929887;0.201929887;270.14
1206;26/10/2018;0.000342912;0.000308266;0.000316459;0.000317397;0.000309742;0.00032352;0.00034118;0.000283174;0.599013928;0.478930373;0.493557629;0.493557629;265.29
1207;29/10/2018;0.000238592;0.000276885;0.000216311;0.000296377;0.000214814;0.000266459;0.000206788;0.000311698;0.45851395;0.649852866;0.398077591;0.398077591;263.8
1208;30/10/2018;0.000233019;0.00023915;0.000221287;0.000245471;0.00020939;0.000261162;0.0002067;0.00017748;0.400476045;0.340949364;0.332329591;0.332329591;267.81
1209;31/10/2018;8.80E-05;7.84E-05;8.34E-05;6.08E-05;7.99E-05;6.85E-05;8.41E-05;7.17E-05;0.150198166;0.133873441;0.125380766;0.125380766;270.69
1210;01/11/2018;8.38E-05;6.73E-05;8.06E-05;7.51E-05;8.01E-05;7.61E-05;8.03E-05;4.97E-05;0.179778059;0.122218716;0.183805848;0.183805848;273.51
1211;02/11/2018;0.000161603;0.000161594;0.000159765;0.000143055;0.000165452;0.000122978;0.000146394;0.000102265;0.376004873;0.471847487;0.451011133;0.451011133;271.8
1212;05/11/2018;3.90E-05;3.10E-05;3.75E-05;3.22E-05;3.46E-05;3.64E-05;4.01E-05;3.72E-05;0.072587493;0.048368884;0.055214383;0.055214383;273.43
1213;06/11/2018;3.61E-05;3.76E-05;3.45E-05;3.90E-05;3.26E-05;3.72E-05;3.19E-05;3.83E-05;0.074643838;0.069164324;0.058088737;0.058088737;275.11
1214;07/11/2018;3.50E-05;3.13E-05;3.24E-05;3.52E-05;3.32E-05;3.42E-05;3.57E-05;4.57E-05;0.064394223;0.049329001;0.064089089;0.064089089;280.92
1215;08/11/2018;4.54E-05;4.49E-05;4.15E-05;4.10E-05;4.13E-05;4.29E-05;4.21E-05;3.42E-05;0.088978239;0.084548997;0.07774725;0.07774725;280.44
1216;09/11/2018;6.40E-05;5.59E-05;6.15E-05;5.38E-05;6.04E-05;5.56E-05;6.39E-05;4.54E-05;0.111285808;0.084955644;0.110757101;0.110757101;277.83
1217;12/11/2018;9.93E-05;9.25E-05;9.90E-05;9.45E-05;9.37E-05;8.88E-05;9.44E-05;0.000101193;0.173750698;0.14959637;0.164515375;0.164515375;272.49
1218;13/11/2018;0.000146213;0.000165893;0.000133425;0.000161246;0.000127021;0.000145485;0.000154021;0.000129863;0.278666147;0.275826525;0.218672592;0.218672592;272.06
1219;14/11/2018;0.000144862;0.000123764;0.000140986;0.000116007;0.000138538;0.00012331;0.000125552;0.000146779;0.2969157;0.196514862;0.220253509;0.220253509;270.14
1220;15/11/2018;0.000199974;0.000184274;0.000189561;0.000181617;0.000181278;0.000190456;0.000218999;0.000206549;0.378698955;0.309586279;0.314623379;0.314623379;273.04
1221;16/11/2018;9.50E-05;8.45E-05;8.97E-05;8.43E-05;9.06E-05;8.86E-05;0.00010099;7.54E-05;0.222389797;0.153323705;0.231572635;0.231572635;273.67
1222;19/11/2018;0.000124532;0.000120357;0.000120029;0.00011312;0.000125168;0.000103173;0.000130658;8.54E-05;0.218875102;0.202732875;0.202418694;0.202418694;269.12
1223;20/11/2018;0.000167596;0.000183289;0.000170226;0.000182181;0.00017137;0.000174188;0.000171504;0.00020575;0.279196812;0.278656604;0.30005752;0.30005752;264.2
1224;21/11/2018;5.78E-05;3.82E-05;5.62E-05;4.09E-05;5.39E-05;4.07E-05;4.28E-05;4.31E-05;0.114072058;0.066789888;0.111637514;0.111637514;265.07
1225;26/11/2018;4.04E-05;4.28E-05;4.05E-05;3.83E-05;4.05E-05;3.92E-05;4.25E-05;4.46E-05;0.081543803;0.06794452;0.096049046;0.096049046;267.46
1226;27/11/2018;5.87E-05;6.14E-05;5.60E-05;5.65E-05;5.23E-05;6.58E-05;6.14E-05;4.80E-05;0.109880326;0.103050398;0.08627695;0.08627695;268.34
1227;28/11/2018;7.22E-05;8.88E-05;7.05E-05;7.56E-05;6.06E-05;6.67E-05;7.77E-05;0.000135585;0.227685835;0.376780457;0.128424959;0.128424959;274.49
1228;29/11/2018;5.96E-05;4.62E-05;4.71E-05;4.07E-05;4.33E-05;4.73E-05;4.45E-05;3.79E-05;0.195820714;0.075724462;0.088684709;0.088684709;273.96
1229;30/11/2018;3.41E-05;2.39E-05;3.19E-05;1.83E-05;3.04E-05;2.14E-05;2.93E-05;2.18E-05;0.092098791;0.044785356;0.069279049;0.069279049;275.76
1230;03/12/2018;5.67E-05;5.79E-05;5.22E-05;5.55E-05;4.95E-05;4.84E-05;6.41E-05;7.23E-05;0.106071709;0.090580046;0.081676967;0.081676967;279.23
1231;04/12/2018;0.000150597;0.000143573;0.0001623;0.000147688;0.000158377;0.000160213;0.000187658;0.000151904;0.263200422;0.238269689;0.284556547;0.284556547;270.49
1232;06/12/2018;0.000223947;0.000234451;0.000221443;0.000238621;0.000211917;0.000242873;0.000264303;0.000296751;0.39254204;0.381554759;0.346596167;0.346596167;269.93
1233;07/12/2018;0.000218008;0.000252913;0.000210661;0.000265881;0.000217998;0.00025903;0.000235139;0.000243381;0.35588783;0.358950877;0.341013566;0.341013566;263.65
1234;10/12/2018;0.000269168;0.00030629;0.000252468;0.00025172;0.00024818;0.000251585;0.000277546;0.000331495;0.470369047;0.523988658;0.436465071;0.436465071;264.08
1235;11/12/2018;0.000166374;0.00015733;0.000154363;0.000125061;0.000147374;0.000108026;0.00015756;0.000147881;0.323350264;0.276587336;0.236490556;0.236490556;264.09
1236;12/12/2018;9.81E-05;8.34E-05;9.66E-05;7.76E-05;8.63E-05;7.80E-05;9.04E-05;9.63E-05;0.186471897;0.133147137;0.133020386;0.133020386;265.51
1237;13/12/2018;0.000136216;0.000103717;0.000124259;9.17E-05;0.000126178;0.000101166;0.000123403;8.51E-05;0.266707697;0.186902157;0.228023943;0.228023943;265.37
1238;14/12/2018;0.000106078;0.000100006;0.000104204;9.11E-05;0.000101016;0.000103965;0.000104787;9.07E-05;0.178312435;0.158943143;0.157093555;0.157093555;260.49
1239;17/12/2018;0.000158818;0.000158218;0.000162471;0.000133812;0.000156634;0.000119939;0.000172146;0.000173272;0.273220823;0.264060619;0.267192184;0.267192184;255.28
1240;18/12/2018;0.000130498;0.000163959;0.000130752;0.00013179;0.000114192;0.000135564;0.000130778;0.000149495;0.288911902;0.326845503;0.198434734;0.198434734;255.14
1241;19/12/2018;0.000491679;0.000641631;0.000436723;0.000525927;0.000423615;0.000413655;0.000430363;0.000317487;2.210638019;2.139790656;1.098991072;1.098991072;251.2
1242;20/12/2018;0.000439031;0.000413677;0.000439895;0.00039455;0.000425026;0.000453479;0.000407254;0.00040342;0.733121858;0.623708234;0.64633818;0.64633818;247.24
1243;21/12/2018;0.000351431;0.000335632;0.000331868;0.000298672;0.000336011;0.000318708;0.000317762;0.000357152;0.591340934;0.679090485;0.54190625;0.54190625;240.69
1244;26/12/2018;0.000317873;0.000390744;0.000320031;0.000373794;0.00033669;0.000389764;0.000300863;0.000412095;0.49404092;0.57708618;0.542844823;0.542844823;245.945
1245;27/12/2018;0.000414691;0.000490702;0.000380898;0.000374111;0.000387951;0.000379254;0.000402872;0.000476446;0.773728534;0.958371936;0.633292061;0.633292061;248.17
1246;28/12/2018;0.000281952;0.000232256;0.00027198;0.000201;0.000274093;0.000222451;0.00025435;0.000204325;0.463939876;0.342942963;0.472635905;0.472635905;247.81
1247;31/12/2018;0.000169713;0.000132922;0.000147348;0.000112867;0.000131719;0.000103678;0.00017203;7.96E-05;0.774185606;0.359676275;0.254196936;0.254196936;250.12
1248;02/01/2019;0.000185735;0.000164515;0.00017855;0.000142452;0.000171165;0.000148926;0.000160803;0.00017686;0.342374196;0.277371553;0.297270131;0.297270131;250.26
1249;03/01/2019;0.000235824;0.000260393;0.000221493;0.00022964;0.000216059;0.000231089;0.000216506;0.00024554;0.411510254;0.466439121;0.374152798;0.374152798;244.13
1250;04/01/2019;0.000149128;0.000164594;0.000155881;0.000165201;0.000149418;0.000174931;0.000162549;0.000192652;0.301236392;0.339441536;0.308608449;0.308608449;252.47
1251;07/01/2019;9.88E-05;7.83E-05;9.71E-05;7.44E-05;9.29E-05;7.36E-05;7.34E-05;6.71E-05;0.202496423;0.15346759;0.161061085;0.161061085;254.29
1252;08/01/2019;8.09E-05;9.40E-05;7.70E-05;9.83E-05;7.41E-05;9.76E-05;8.76E-05;8.00E-05;0.156657896;0.175105935;0.124012565;0.124012565;256.69
1253;09/01/2019;8.44E-05;8.18E-05;7.61E-05;6.67E-05;7.58E-05;6.13E-05;7.37E-05;9.08E-05;0.188385477;0.170075051;0.140072177;0.140072177;257.88
1254;10/01/2019;6.08E-05;5.75E-05;5.55E-05;5.03E-05;5.95E-05;4.83E-05;6.12E-05;7.18E-05;0.107364152;0.114285852;0.108590286;0.108590286;258.96
1255;11/01/2019;3.78E-05;3.42E-05;3.52E-05;3.35E-05;3.69E-05;3.38E-05;4.01E-05;1.91E-05;0.069502004;0.058157095;0.073662576;0.073662576;258.91
1256;14/01/2019;3.80E-05;2.96E-05;3.29E-05;2.85E-05;3.04E-05;3.00E-05;3.28E-05;2.40E-05;0.083769885;0.048529358;0.062252791;0.062252791;257.46
1257;15/01/2019;4.96E-05;5.37E-05;4.56E-05;5.32E-05;4.19E-05;4.42E-05;5.80E-05;5.68E-05;0.122568803;0.121706152;0.090445482;0.090445482;260.38
1258;16/01/2019;2.82E-05;2.63E-05;2.62E-05;1.95E-05;2.58E-05;1.87E-05;2.87E-05;2.78E-05;0.05481808;0.055119994;0.047961579;0.047961579;260.95
1259;17/01/2019;4.93E-05;6.13E-05;4.99E-05;6.99E-05;4.62E-05;6.69E-05;6.17E-05;9.45E-05;0.127425858;0.150569412;0.119044796;0.119044796;262.98
1260;18/01/2019;4.25E-05;4.15E-05;3.73E-05;3.25E-05;3.88E-05;3.54E-05;4.13E-05;3.11E-05;0.080683797;0.071221369;0.064274488;0.064274488;266.42
1261;22/01/2019;8.63E-05;9.07E-05;7.03E-05;7.52E-05;6.38E-05;6.11E-05;8.69E-05;7.22E-05;0.372835457;0.264677405;0.109046296;0.109046296;262.93
1262;23/01/2019;6.94E-05;6.53E-05;6.66E-05;6.25E-05;6.55E-05;5.60E-05;6.80E-05;5.59E-05;0.144016079;0.097576487;0.106916669;0.106916669;263.31
1263;24/01/2019;5.39E-05;3.25E-05;4.27E-05;2.55E-05;3.72E-05;3.11E-05;5.22E-05;4.06E-05;0.144184793;0.056085232;0.07451942;0.07451942;263.62
1264;25/01/2019;3.26E-05;2.49E-05;2.96E-05;2.59E-05;2.87E-05;2.67E-05;2.85E-05;3.21E-05;0.068643064;0.039239536;0.053864606;0.053864606;265.82
1265;28/01/2019;5.23E-05;5.34E-05;4.79E-05;6.24E-05;4.59E-05;6.30E-05;4.02E-05;2.89E-05;0.100677245;0.080242412;0.095064006;0.095064006;263.79
1266;29/01/2019;3.22E-05;3.68E-05;3.12E-05;3.54E-05;3.03E-05;3.08E-05;2.94E-05;3.70E-05;0.064824836;0.071173857;0.054021283;0.054021283;263.43
1267;30/01/2019;6.05E-05;7.51E-05;4.74E-05;4.86E-05;4.57E-05;5.05E-05;5.84E-05;5.86E-05;0.218007499;0.296144308;0.108649133;0.108649133;267.59
1268;31/01/2019;3.68E-05;3.82E-05;3.32E-05;3.39E-05;3.10E-05;3.64E-05;3.79E-05;3.14E-05;0.083740388;0.068753681;0.053094219;0.053094219;269.89
1269;01/02/2019;3.97E-05;3.98E-05;3.99E-05;3.59E-05;4.09E-05;3.16E-05;3.60E-05;3.73E-05;0.08261247;0.097872972;0.083563891;0.083563891;270.09
1270;04/02/2019;1.98E-05;2.53E-05;1.94E-05;1.63E-05;1.97E-05;1.90E-05;2.21E-05;2.63E-05;0.051193773;0.060409834;0.05750319;0.05750319;272
1271;05/02/2019;1.84E-05;1.79E-05;1.81E-05;1.96E-05;1.76E-05;2.00E-05;1.48E-05;1.49E-05;0.031840354;0.026388222;0.029273888;0.029273888;273.19
1272;06/02/2019;2.11E-05;2.24E-05;2.15E-05;2.43E-05;2.02E-05;2.42E-05;2.53E-05;1.77E-05;0.044151607;0.046452623;0.038330675;0.038330675;272.75
1273;07/02/2019;5.75E-05;6.29E-05;5.45E-05;5.61E-05;5.29E-05;6.26E-05;5.30E-05;6.57E-05;0.11141373;0.107614792;0.092192137;0.092192137;270.19
1274;08/02/2019;3.66E-05;3.51E-05;3.63E-05;3.08E-05;3.78E-05;2.87E-05;3.78E-05;3.71E-05;0.073624614;0.079735844;0.067889855;0.067889855;270.49
1275;11/02/2019;2.91E-05;2.38E-05;2.79E-05;2.42E-05;2.38E-05;2.21E-05;2.51E-05;9.87E-06;0.065475596;0.048365873;0.043067368;0.043067368;270.6599
1276;12/02/2019;1.33E-05;1.64E-05;1.40E-05;1.70E-05;1.42E-05;1.74E-05;1.40E-05;2.04E-05;0.023647763;0.027866622;0.024351357;0.024351357;274.12
1277;13/02/2019;1.62E-05;1.65E-05;1.44E-05;1.60E-05;1.35E-05;1.61E-05;1.81E-05;2.54E-05;0.041237833;0.031852825;0.028621181;0.028621181;274.98
1278;14/02/2019;5.23E-05;3.93E-05;4.90E-05;3.49E-05;4.56E-05;3.00E-05;5.18E-05;2.87E-05;0.187503351;0.108002073;0.096711722;0.096711722;274.38
